Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,TenureDays,AvgOrderValue,PurchaseFrequencyPerYear,CLV_Approx,UniqueProducts,TotalItemsPurchased,AvgItemsPerOrder,WeekendOrderRatio,PrimaryCountry
15916,16,13,3439.78,5,5,5,555,15,712,264.59846153846155,6.668890449438202,3439.78,227,1703,5.207951070336391,0.10397553516819572,United Kingdom
15917,248,5,560.63,2,4,2,242,8,489,112.126,3.7346625766871164,560.6300000000001,127,263,1.696774193548387,0.0,United Kingdom
15918,191,3,582.88,2,3,2,232,7,441,194.29333333333332,2.484693877551021,582.88,49,240,3.9344262295081966,0.36065573770491804,United Kingdom
15919,20,2,910.61,4,2,3,423,9,349,455.305,2.0931232091690544,910.61,103,787,4.098958333333333,0.4895833333333333,United Kingdom
15920,154,9,550.48,3,5,2,352,10,571,61.16444444444445,5.757005253940456,550.4800000000001,93,240,2.2222222222222223,0.0,United Kingdom
15921,173,4,802.11,3,3,3,333,9,468,200.5275,3.1217948717948723,802.11,69,342,4.120481927710843,0.0,United Kingdom
15922,373,1,739.0,2,1,3,213,6,1,739.0,365.25,739.0,11,276,12.545454545454545,0.0,United Kingdom
15923,373,1,254.16,2,1,1,211,4,1,254.16,365.25,254.16,21,244,5.809523809523809,0.0,United Kingdom
15924,731,1,102.82,1,1,1,111,3,1,102.82,365.25,102.82,14,103,6.866666666666666,0.0,United Kingdom
15925,194,1,207.15,2,1,1,211,4,1,207.15,365.25,207.15,12,93,7.75,1.0,United Kingdom
15926,542,1,134.44,1,1,1,111,3,1,134.44,365.25,134.44,7,155,22.142857142857142,0.0,United Kingdom
15927,647,1,123.39000000000001,1,1,1,111,3,1,123.39000000000001,365.25,123.39,13,69,4.0588235294117645,0.0,United Kingdom
15928,656,1,293.53,1,1,2,112,4,1,293.53,365.25,293.53,11,164,14.909090909090908,1.0,United Kingdom
15929,644,1,594.0,1,1,2,112,4,1,594.0,365.25,594.0,1,120,120.0,0.0,United Kingdom
15930,67,1,426.63,3,1,2,312,6,1,426.63,365.25,426.63000000000005,21,139,6.619047619047619,0.0,United Kingdom
15931,428,1,217.95,1,1,1,111,3,1,217.95,365.25,217.95000000000002,14,118,8.428571428571429,0.0,United Kingdom
15932,4,8,2495.87,5,4,4,544,13,285,311.98375,10.252631578947367,2495.87,93,2325,20.217391304347824,0.0,United Kingdom
15933,21,3,1107.46,4,3,3,433,10,65,369.15333333333336,16.857692307692307,1107.46,63,885,11.95945945945946,0.0,United Kingdom
15934,418,2,2190.66,1,2,4,124,7,11,1095.33,66.4090909090909,2190.66,29,2166,74.6896551724138,0.0,United Kingdom
15935,239,2,126.03999999999999,2,2,1,221,5,2,63.019999999999996,365.25,126.04,12,115,9.583333333333334,0.0,United Kingdom
15936,379,2,282.79,2,2,2,222,6,88,141.395,8.301136363636363,282.79,16,211,11.105263157894736,0.5789473684210527,United Kingdom
15937,64,1,145.35000000000002,3,1,1,311,5,1,145.35000000000002,365.25,145.35000000000002,7,73,10.428571428571429,0.0,United Kingdom
15938,112,9,734.8100000000001,3,5,3,353,11,444,81.64555555555556,7.403716216216216,734.81,27,449,11.512820512820513,0.28205128205128205,United Kingdom
15939,90,16,8803.35,3,5,5,355,13,284,550.209375,20.577464788732392,8803.35,52,5648,35.08074534161491,0.08074534161490683,United Kingdom
15940,311,1,35.8,2,1,1,211,4,1,35.8,365.25,35.8,1,4,4.0,0.0,United Kingdom
15941,637,1,405.0,1,1,2,112,4,1,405.0,365.25,405.0,6,60,10.0,0.0,United Kingdom
15942,134,1,337.44,3,1,2,312,6,1,337.44,365.25,337.44,14,232,16.571428571428573,0.0,United Kingdom
15943,650,2,271.28999999999996,1,2,1,121,4,28,135.64499999999998,26.089285714285715,271.28999999999996,12,183,15.25,1.0,United Kingdom
15944,277,4,2164.24,2,3,4,234,9,449,541.06,3.2538975501113585,2164.24,25,859,22.605263157894736,0.21052631578947367,United Kingdom
15945,365,4,805.32,2,4,3,243,9,372,201.33,3.9274193548387095,805.3199999999999,24,397,13.233333333333333,0.0,United Kingdom
15946,503,3,2304.18,1,3,4,134,8,131,768.06,8.364503816793894,2304.18,25,1614,62.07692307692308,0.5769230769230769,United Kingdom
15947,83,1,1708.24,3,1,4,314,8,1,1708.24,365.25,1708.24,29,898,30.96551724137931,1.0,United Kingdom
15948,8,3,1509.0900000000001,5,3,4,534,12,416,503.03000000000003,2.634014423076923,1509.0900000000001,63,852,8.968421052631578,0.0,United Kingdom
15949,17,2,364.72,5,2,2,522,9,54,182.36,13.527777777777779,364.7200000000001,12,284,14.947368421052632,0.0,United Kingdom
15950,32,10,7132.91,4,5,5,455,14,650,713.2909999999999,5.619230769230769,7132.909999999999,225,3384,8.567088607594936,0.0,United Kingdom
15951,9,3,1013.1700000000001,5,3,3,533,11,372,337.72333333333336,2.9455645161290325,1013.1700000000002,44,420,7.11864406779661,0.3728813559322034,United Kingdom
15952,34,4,806.57,4,4,3,443,11,191,201.6425,7.649214659685863,806.57,65,399,4.384615384615385,0.8461538461538461,United Kingdom
15953,15,18,3669.5499999999997,5,5,5,555,15,721,203.86388888888888,9.118585298196948,3669.5499999999993,102,1852,9.956989247311828,0.3333333333333333,United Kingdom
15954,589,1,190.75,1,1,1,111,3,1,190.75,365.25,190.75,20,119,5.95,0.0,United Kingdom
15955,24,22,8658.36,4,5,5,455,14,629,393.5618181818182,12.77503974562798,8658.36,222,4213,11.638121546961326,0.052486187845303865,United Kingdom
15956,551,2,617.6,1,2,3,123,6,175,308.8,4.174285714285714,617.5999999999999,18,278,15.444444444444445,1.0,United Kingdom
15957,32,3,930.1,4,3,3,433,10,389,310.03333333333336,2.816838046272493,930.0999999999999,121,458,3.033112582781457,0.0,United Kingdom
15958,74,4,492.99,3,4,2,342,9,476,123.2475,3.0693277310924367,492.98999999999995,50,164,2.2162162162162162,0.0,United Kingdom
15959,682,3,567.54,1,3,2,132,6,1,189.17999999999998,1095.75,567.54,58,282,3.6153846153846154,0.0,United Kingdom
15960,374,4,410.95,2,4,2,242,8,61,102.7375,23.95081967213115,410.95000000000005,24,258,9.923076923076923,0.0,United Kingdom
15961,379,1,451.28999999999996,2,1,2,212,5,1,451.28999999999996,365.25,451.28999999999996,42,154,3.6666666666666665,0.0,United Kingdom
15962,449,1,295.83,1,1,2,112,4,1,295.83,365.25,295.83,43,235,4.051724137931035,0.0,United Kingdom
15963,20,2,470.76,4,2,2,422,8,25,235.38,29.220000000000002,470.76,26,298,10.642857142857142,0.35714285714285715,United Kingdom
15964,663,1,272.96000000000004,1,1,1,111,3,1,272.96000000000004,365.25,272.96000000000004,20,94,4.476190476190476,1.0,United Kingdom
15965,17,13,3013.09,5,5,5,555,15,719,231.77615384615385,6.6039638386648125,3013.09,202,1433,3.8940217391304346,0.20380434782608695,United Kingdom
15966,451,1,426.53,1,1,2,112,4,1,426.53,365.25,426.53,27,275,10.185185185185185,0.0,United Kingdom
15967,23,12,3039.65,4,5,5,455,14,715,253.30416666666667,6.13006993006993,3039.65,316,1204,2.4176706827309236,0.20682730923694778,United Kingdom
15968,388,1,418.05,2,1,2,212,5,1,418.05,365.25,418.05,70,253,2.976470588235294,0.0,United Kingdom
15969,3,5,1100.05,5,4,3,543,12,519,220.01,3.51878612716763,1100.05,31,223,6.371428571428571,0.34285714285714286,United Kingdom
15970,304,2,1017.3199999999999,2,2,3,223,7,295,508.65999999999997,2.476271186440678,1017.32,19,498,20.75,0.0,United Kingdom
15971,18,18,5784.83,5,5,5,555,15,714,321.37944444444446,9.207983193277311,5784.830000000001,12,2211,52.642857142857146,0.0,United Kingdom
15972,456,5,1592.32,1,4,4,144,9,143,318.464,12.770979020979022,1592.32,104,480,3.310344827586207,0.4206896551724138,United Kingdom
15973,367,3,988.44,2,3,3,233,8,62,329.48,17.673387096774192,988.4399999999999,8,301,20.066666666666666,0.0,United Kingdom
15974,39,7,3451.15,4,4,5,445,13,249,493.0214285714286,10.268072289156626,3451.15,141,2262,12.852272727272727,0.0,United Kingdom
15975,84,1,371.01,3,1,2,312,6,1,371.01,365.25,371.01,24,243,10.125,0.0,United Kingdom
15976,165,6,1746.64,3,4,4,344,11,385,291.1066666666667,5.6922077922077925,1746.6400000000003,265,1078,2.708542713567839,0.46984924623115576,United Kingdom
15977,17,2,1054.73,5,2,3,523,10,21,527.365,34.785714285714285,1054.73,48,1016,15.63076923076923,0.0,United Kingdom
15978,77,3,3279.42,3,3,5,335,11,567,1093.14,1.9325396825396826,3279.42,107,2444,18.94573643410853,0.37209302325581395,United Kingdom
15979,603,1,329.21999999999997,1,1,2,112,4,1,329.21999999999997,365.25,329.21999999999997,22,450,20.454545454545453,0.0,United Kingdom
15980,89,7,6562.0,3,4,5,345,12,467,937.4285714285714,5.474839400428266,6562.0,101,4774,40.8034188034188,0.0,United Kingdom
15981,25,21,9362.77,4,5,5,455,14,595,445.8461904761905,12.891176470588235,9362.77,151,4827,16.760416666666668,0.013888888888888888,United Kingdom
15982,605,1,324.51,1,1,2,112,4,1,324.51,365.25,324.51,45,131,2.911111111111111,0.0,United Kingdom
15983,22,8,3959.02,4,4,5,445,13,711,494.8775,4.109704641350211,3959.0199999999995,137,2450,7.753164556962025,0.20253164556962025,United Kingdom
15984,3,30,8726.59,5,5,5,555,15,735,290.8863333333333,14.908163265306124,8726.59,458,6044,8.09103078982597,0.16733601070950468,United Kingdom
15985,123,7,2657.32,3,4,4,344,11,438,379.6171428571429,5.837328767123288,2657.32,50,2524,24.26923076923077,0.25961538461538464,United Kingdom
15986,30,2,354.42,4,2,2,422,8,351,177.21,2.081196581196581,354.41999999999996,25,368,14.72,0.0,United Kingdom
15987,12,8,1406.79,5,4,4,544,13,367,175.84875,7.961852861035423,1406.79,143,1009,5.1479591836734695,0.2755102040816326,United Kingdom
15988,19,3,783.14,5,3,3,533,11,637,261.0466666666667,1.7201726844583987,783.14,114,486,3.7674418604651163,1.0,United Kingdom
15989,376,2,372.51,2,2,2,222,6,361,186.255,2.0235457063711912,372.51,81,171,1.9431818181818181,0.0,United Kingdom
15990,44,7,2010.05,4,4,4,444,12,605,287.15,4.2260330578512395,2010.05,117,1090,6.055555555555555,0.3388888888888889,United Kingdom
15991,534,1,148.6,1,1,1,111,3,1,148.6,365.25,148.6,6,41,6.833333333333333,0.0,United Kingdom
15992,4,3,896.6,5,3,3,533,11,449,298.8666666666667,2.4404231625835187,896.5999999999999,53,514,9.518518518518519,0.35185185185185186,United Kingdom
15993,9,7,2797.57,5,4,4,544,13,35,399.65285714285716,73.05,2797.57,335,2051,3.7155797101449277,0.19927536231884058,United Kingdom
15994,55,3,1202.18,4,3,3,433,10,581,400.7266666666667,1.8859724612736661,1202.18,93,469,4.114035087719298,1.0,United Kingdom
15995,414,1,696.19,1,1,3,113,5,1,696.19,365.25,696.19,108,353,3.18018018018018,0.0,United Kingdom
15996,88,7,1665.0,3,4,4,344,11,308,237.85714285714286,8.301136363636363,1665.0,140,747,3.5235849056603774,0.3915094339622642,United Kingdom
15998,37,16,8308.34,4,5,5,455,14,702,519.27125,8.324786324786324,8308.339999999998,682,5372,3.7409470752089136,0.17200557103064068,United Kingdom
15999,736,1,20.4,1,1,1,111,3,1,20.4,365.25,20.4,1,24,24.0,0.0,United Kingdom
16000,3,3,5354.5,5,3,5,535,13,1,1784.8333333333333,1095.75,5354.5,9,1750,194.44444444444446,0.0,United Kingdom
16001,381,1,583.39,2,1,2,212,5,1,583.39,365.25,583.39,29,337,11.620689655172415,0.0,United Kingdom
16002,625,1,169.21,1,1,1,111,3,1,169.21,365.25,169.21,42,70,1.6666666666666667,0.0,United Kingdom
16003,30,10,5074.03,4,5,5,455,14,706,507.40299999999996,5.173512747875354,5074.03,146,2210,10.886699507389162,0.2019704433497537,United Kingdom
16004,475,5,2146.39,1,4,4,144,9,208,429.27799999999996,8.780048076923077,2146.39,63,1076,11.955555555555556,0.18888888888888888,United Kingdom
16005,12,10,2436.22,5,5,4,554,14,438,243.62199999999999,8.33904109589041,2436.22,315,1310,2.5486381322957197,0.24319066147859922,United Kingdom
16006,211,2,347.18,2,2,2,222,6,176,173.59,4.150568181818182,347.17999999999995,75,211,2.573170731707317,0.0,United Kingdom
16007,48,7,3075.14,4,4,5,445,13,495,439.30571428571426,5.165151515151515,3075.14,337,2643,3.9684684684684686,0.8918918918918919,United Kingdom
16008,24,15,5384.13,4,5,5,455,14,606,358.942,9.040841584158416,5384.13,63,3273,12.885826771653543,0.452755905511811,United Kingdom
16009,22,4,992.71,4,4,3,443,11,137,248.1775,10.664233576642335,992.71,68,378,4.2,0.7333333333333333,United Kingdom
16010,246,11,1724.06,2,5,4,254,11,165,156.73272727272726,24.35,1724.06,122,931,3.1137123745819397,0.6655518394648829,United Kingdom
16011,8,29,5880.46,5,5,5,555,15,730,202.77448275862068,14.509931506849314,5880.46,181,3471,7.628571428571429,0.12967032967032968,United Kingdom
16012,35,5,2989.79,4,4,5,445,13,494,597.958,3.6968623481781377,2989.79,207,1766,7.327800829875518,0.0,United Kingdom
16013,4,84,45336.7,5,5,5,555,15,728,539.722619047619,42.14423076923077,45336.69999999999,54,18252,82.96363636363637,0.0,United Kingdom
16014,38,5,1130.27,4,4,3,443,11,639,226.054,2.857981220657277,1130.27,219,478,1.6426116838487972,0.5257731958762887,United Kingdom
16015,4,3,707.06,5,3,3,533,11,45,235.68666666666664,24.35,707.06,146,909,4.9945054945054945,0.32967032967032966,United Kingdom
16016,3,11,2526.04,5,5,4,554,14,399,229.64,10.069548872180452,2526.04,181,1059,2.7722513089005236,0.0,United Kingdom
16017,47,5,1542.13,4,4,4,444,12,656,308.42600000000004,2.783917682926829,1542.13,99,640,4.885496183206107,0.37404580152671757,United Kingdom
16018,39,4,698.13,4,4,3,443,11,693,174.5325,2.1082251082251084,698.1300000000001,48,503,8.982142857142858,0.26785714285714285,United Kingdom
16019,47,27,17408.83,4,5,5,455,14,678,644.7714814814816,14.545353982300885,17408.83,256,6888,17.007407407407406,0.0,United Kingdom
16020,17,3,851.01,5,3,3,533,11,48,283.67,22.828125,851.01,42,487,10.58695652173913,0.0,United Kingdom
16021,395,2,532.25,2,2,2,222,6,149,266.125,4.902684563758389,532.25,117,297,2.0482758620689654,0.23448275862068965,United Kingdom
16022,260,1,628.28,2,1,3,213,6,1,628.28,365.25,628.28,68,261,3.4342105263157894,0.0,United Kingdom
16023,46,3,719.81,4,3,3,433,10,220,239.93666666666664,4.980681818181818,719.81,90,358,3.5445544554455446,0.0,United Kingdom
16024,12,3,487.56,5,3,2,532,10,399,162.52,2.7462406015037595,487.56000000000006,78,505,5.872093023255814,1.0,United Kingdom
16025,30,1,439.65999999999997,4,1,2,412,7,1,439.65999999999997,365.25,439.66,28,338,12.071428571428571,0.0,United Kingdom
16026,43,1,236.09,4,1,1,411,6,1,236.09,365.25,236.09,30,243,7.59375,0.0,United Kingdom
16027,92,15,1852.96,3,5,4,354,12,608,123.53066666666668,9.01110197368421,1852.9600000000003,20,2011,57.457142857142856,0.11428571428571428,United Kingdom
16028,596,1,82.2,1,1,1,111,3,1,82.2,365.25,82.2,5,18,3.6,0.0,United Kingdom
16029,39,107,88206.03,4,5,5,455,14,692,824.3554205607477,56.47651734104046,88206.03,57,38802,101.31070496083551,0.0,United Kingdom
16030,310,1,331.24,2,1,2,212,5,1,331.24,365.25,331.24,28,283,9.758620689655173,0.0,United Kingdom
16031,92,2,526.99,3,2,2,322,7,154,263.495,4.7435064935064934,526.99,91,423,4.23,0.0,United Kingdom
16032,456,6,1970.45,1,4,4,144,9,67,328.40833333333336,32.708955223880594,1970.4499999999998,130,1480,6.981132075471698,0.4716981132075472,United Kingdom
16033,6,27,10827.23,5,5,5,555,15,479,401.0085185185185,20.588204592901878,10827.229999999998,605,4288,3.05848787446505,0.37660485021398005,United Kingdom
16034,196,6,930.4,2,4,3,243,9,213,155.06666666666666,10.288732394366198,930.4000000000001,43,597,10.473684210526315,0.15789473684210525,United Kingdom
16035,560,1,217.73,1,1,1,111,3,1,217.73,365.25,217.73,21,33,1.5714285714285714,0.0,United Kingdom
16036,87,4,2556.84,3,4,4,344,11,533,639.21,2.7410881801125706,2556.8400000000006,120,1369,9.778571428571428,0.0,United Kingdom
16037,270,5,1373.74,2,4,4,244,10,378,274.748,4.8313492063492065,1373.74,62,766,10.788732394366198,0.2535211267605634,United Kingdom
16038,8,3,471.78,5,3,2,532,10,194,157.26,5.648195876288661,471.78,24,244,9.384615384615385,0.7307692307692307,United Kingdom
16039,424,2,456.4,1,2,2,122,5,204,228.2,3.5808823529411766,456.3999999999999,27,409,12.78125,0.34375,United Kingdom
16040,65,7,2391.05,3,4,4,344,11,544,341.5785714285715,4.699908088235294,2391.0500000000006,95,1185,9.48,0.0,United Kingdom
16041,31,3,2143.8,4,3,4,434,11,110,714.6,9.961363636363636,2143.7999999999997,6,724,120.66666666666667,0.0,United Kingdom
16042,22,8,2265.12,4,4,4,444,12,431,283.14,6.779582366589327,2265.12,88,1442,11.092307692307692,0.2846153846153846,United Kingdom
16043,38,8,1856.5900000000001,4,4,4,444,12,444,232.07375000000002,6.581081081081081,1856.5900000000001,56,1011,13.849315068493151,0.2465753424657534,United Kingdom
16044,435,1,340.84000000000003,1,1,2,112,4,1,340.84000000000003,365.25,340.84000000000003,19,170,8.947368421052632,0.0,United Kingdom
16045,120,8,3434.93,3,4,5,345,12,378,429.36625,7.73015873015873,3434.93,111,2108,14.243243243243244,0.18243243243243243,United Kingdom
16046,562,1,235.78,1,1,1,111,3,1,235.78,365.25,235.78,22,248,11.272727272727273,0.0,United Kingdom
16047,682,1,18.0,1,1,1,111,3,1,18.0,365.25,18.0,1,1,1.0,0.0,EIRE
16048,373,4,1075.23,2,4,3,243,9,176,268.8075,8.301136363636363,1075.23,30,569,12.931818181818182,0.0,United Kingdom
16049,40,6,1890.4,4,4,4,444,12,475,315.06666666666666,4.613684210526316,1890.3999999999999,383,1165,2.3253493013972055,0.6007984031936128,United Kingdom
16050,174,3,314.26,3,3,2,332,8,227,104.75333333333333,4.827092511013216,314.26,19,388,18.476190476190474,0.7142857142857143,United Kingdom
16051,682,1,188.44,1,1,1,111,3,1,188.44,365.25,188.44000000000003,12,80,6.666666666666667,0.0,United Kingdom
16052,54,1,362.06,4,1,2,412,7,1,362.06,365.25,362.06,34,282,8.294117647058824,1.0,United Kingdom
16053,33,6,3596.76,4,4,5,445,13,578,599.46,3.791522491349481,3596.7600000000007,169,2603,13.417525773195877,0.2268041237113402,United Kingdom
16054,145,4,1834.88,3,4,4,344,11,471,458.72,3.1019108280254777,1834.88,109,791,6.483606557377049,0.7213114754098361,United Kingdom
16055,221,1,127.85000000000001,2,1,1,211,4,1,127.85000000000001,365.25,127.85000000000001,8,22,2.75,0.0,United Kingdom
16056,45,1,664.85,4,1,3,413,8,1,664.85,365.25,664.85,66,347,5.102941176470588,0.0,United Kingdom
16057,16,10,3854.85,5,5,5,555,15,684,385.485,5.339912280701754,3854.85,175,1691,7.756880733944954,0.10550458715596331,United Kingdom
16058,406,1,62.7,2,1,1,211,4,1,62.7,365.25,62.699999999999996,2,18,9.0,0.0,United Kingdom
16059,66,12,3213.87,3,5,5,355,13,503,267.8225,8.713717693836978,3213.8700000000003,233,1509,3.575829383886256,0.23696682464454977,United Kingdom
16060,401,3,541.95,2,3,2,232,7,93,180.65,11.78225806451613,541.95,22,243,10.125,0.0,United Kingdom
16061,431,1,65.75,1,1,1,111,3,1,65.75,365.25,65.75,3,19,6.333333333333333,0.0,United Kingdom
16062,10,8,2859.55,5,5,4,554,14,526,357.44375,5.555133079847909,2859.5500000000006,134,2035,11.0,0.0,United Kingdom
16063,260,1,335.32,2,1,2,212,5,1,335.32,365.25,335.32,23,262,11.391304347826088,0.0,United Kingdom
16064,725,1,111.0,1,1,1,111,3,1,111.0,365.25,111.0,17,56,3.111111111111111,0.0,United Kingdom
16065,365,8,2383.23,2,5,4,254,11,97,297.90375,30.12371134020619,2383.23,214,1447,3.3418013856812934,0.18937644341801385,United Kingdom
16066,17,5,1521.87,5,4,4,544,13,107,304.37399999999997,17.067757009345797,1521.8700000000001,77,936,9.176470588235293,0.6078431372549019,United Kingdom
16067,563,3,3395.29,1,3,5,135,9,112,1131.7633333333333,9.783482142857144,3395.29,60,1279,17.52054794520548,0.1506849315068493,United Kingdom
16068,594,1,122.93,1,1,1,111,3,1,122.93,365.25,122.93,34,52,1.3333333333333333,1.0,United Kingdom
16069,418,1,457.7,1,1,2,112,4,1,457.7,365.25,457.7,25,138,5.52,0.0,United Kingdom
16070,22,2,853.83,4,2,3,423,9,9,426.915,81.16666666666666,853.8299999999999,32,457,13.848484848484848,0.0,United Kingdom
16071,45,4,1079.44,4,4,3,443,11,610,269.86,2.3950819672131147,1079.44,62,697,9.547945205479452,0.0,United Kingdom
16072,288,4,4325.44,2,4,5,245,11,260,1081.36,5.61923076923077,4325.44,414,1611,2.897482014388489,0.0,United Kingdom
16073,297,1,122.4,2,1,1,211,4,1,122.4,365.25,122.39999999999999,1,48,48.0,0.0,United Kingdom
16074,390,1,265.25,2,1,1,211,4,1,265.25,365.25,265.25,23,39,1.5,1.0,United Kingdom
16075,503,2,736.9300000000001,1,2,3,123,6,61,368.46500000000003,11.975409836065575,736.9300000000001,41,271,6.609756097560975,0.3902439024390244,United Kingdom
16076,3,10,2241.4500000000003,5,5,4,554,14,205,224.14500000000004,17.817073170731707,2241.4500000000003,71,1435,11.124031007751938,0.12403100775193798,United Kingdom
16077,626,1,1820.8,1,1,4,114,6,1,1820.8,365.25,1820.8,8,752,94.0,0.0,United Kingdom
16078,284,2,364.79,2,2,2,222,6,385,182.395,1.8974025974025974,364.79,39,200,5.128205128205129,0.0,United Kingdom
16079,17,3,1352.0,5,3,4,534,12,23,450.6666666666667,47.64130434782609,1352.0,18,864,41.142857142857146,0.5238095238095238,United Kingdom
16080,82,4,602.5600000000001,3,4,2,342,9,368,150.64000000000001,3.9701086956521743,602.5600000000001,29,298,9.933333333333334,0.0,United Kingdom
16081,56,8,4453.2300000000005,4,5,5,455,14,618,556.6537500000001,4.728155339805825,4453.2300000000005,235,2244,5.62406015037594,0.0,United Kingdom
16082,670,1,106.75,1,1,1,111,3,1,106.75,365.25,106.75,16,39,2.4375,1.0,United Kingdom
16083,101,4,2351.42,3,4,4,344,11,287,587.855,5.090592334494774,2351.4200000000005,61,1514,21.323943661971832,0.0,United Kingdom
16084,299,1,436.18,2,1,2,212,5,1,436.18,365.25,436.18,38,216,5.684210526315789,1.0,United Kingdom
16085,23,12,2343.53,4,5,4,454,13,664,195.29416666666668,6.600903614457831,2343.53,259,1384,3.6808510638297873,0.27393617021276595,United Kingdom
16086,59,10,2864.9900000000002,4,5,4,454,13,677,286.499,5.395125553914328,2864.9900000000002,66,1526,11.138686131386862,0.0,United Kingdom
16087,389,5,1739.92,2,4,4,244,10,300,347.98400000000004,6.0875,1739.92,6,664,66.4,0.0,United Kingdom
16088,576,2,1437.43,1,2,4,124,7,15,718.715,48.7,1437.4299999999998,3,373,62.166666666666664,0.0,United Kingdom
16089,386,2,271.44,2,2,1,221,5,122,135.72,5.9877049180327875,271.44,42,122,2.44,0.54,United Kingdom
16090,624,1,205.91,1,1,1,111,3,1,205.91,365.25,205.91,18,65,3.25,0.0,United Kingdom
16091,155,2,315.06,3,2,2,322,7,43,157.53,16.988372093023255,315.06,16,154,8.555555555555555,0.0,United Kingdom
16092,115,6,1587.94,3,4,4,344,11,464,264.6566666666667,4.723060344827586,1587.9400000000003,60,1188,13.2,0.3,United Kingdom
16093,107,1,17.0,3,1,1,311,5,1,17.0,365.25,17.0,1,20,20.0,0.0,United Kingdom
16094,12,11,3695.56,5,5,5,555,15,590,335.96,6.809745762711864,3695.56,101,2020,10.306122448979592,0.0,United Kingdom
16095,456,1,447.05,1,1,2,112,4,1,447.05,365.25,447.05,30,265,8.833333333333334,0.0,United Kingdom
16096,264,4,1263.46,2,4,4,244,10,380,315.865,3.8447368421052635,1263.46,58,700,10.606060606060606,0.18181818181818182,United Kingdom
16097,240,1,185.04999999999998,2,1,1,211,4,1,185.04999999999998,365.25,185.04999999999998,10,87,8.7,0.0,United Kingdom
16098,88,14,4285.38,3,5,5,355,13,637,306.09857142857146,8.027472527472527,4285.380000000001,83,2062,12.650306748466258,0.0,United Kingdom
16099,50,7,1573.2,4,4,4,444,12,596,224.74285714285716,4.28984899328859,1573.2,44,960,13.91304347826087,0.0,United Kingdom
16100,463,1,582.64,1,1,2,112,4,1,582.64,365.25,582.64,37,438,11.837837837837839,0.0,United Kingdom
16101,71,4,3229.16,3,4,5,345,12,490,807.29,2.9816326530612245,3229.1600000000003,153,1844,9.604166666666666,0.125,United Kingdom
16102,42,3,1842.14,4,3,4,434,11,86,614.0466666666667,12.741279069767442,1842.1400000000003,41,942,16.526315789473685,0.0,United Kingdom
16103,7,22,6191.71,5,5,5,555,15,693,281.44136363636363,11.595238095238095,6191.709999999999,111,2639,13.195,0.0,United Kingdom
16104,62,9,2778.61,3,5,4,354,12,671,308.7344444444445,4.89903129657228,2778.6100000000006,187,1048,4.497854077253219,1.0,United Kingdom
16105,249,5,2401.31,2,4,4,244,10,355,480.262,5.144366197183099,2401.3100000000004,92,2125,19.318181818181817,0.0,United Kingdom
16106,66,1,108.38,3,1,1,311,5,1,108.38,365.25,108.38,6,74,12.333333333333334,0.0,United Kingdom
16107,18,7,3136.36,5,4,5,545,14,165,448.0514285714286,15.495454545454546,3136.3599999999997,16,1176,37.935483870967744,0.25806451612903225,United Kingdom
16108,85,4,2235.92,3,4,4,344,11,546,558.98,2.675824175824176,2235.92,124,1473,10.911111111111111,0.0,United Kingdom
16109,219,3,939.48,2,3,3,233,8,479,313.16,2.287578288100209,939.48,30,1092,35.225806451612904,0.41935483870967744,United Kingdom
16110,45,4,1819.27,4,4,4,444,12,477,454.8175,3.0628930817610063,1819.2700000000002,343,902,2.0089086859688194,0.0,United Kingdom
16111,428,1,562.48,1,1,2,112,4,1,562.48,365.25,562.48,72,236,3.1466666666666665,0.0,United Kingdom
16112,143,4,209.18,3,4,1,341,8,195,52.295,7.4923076923076914,209.17999999999998,15,574,35.875,0.0,United Kingdom
16113,183,1,161.38,3,1,1,311,5,1,161.38,365.25,161.38,30,176,5.866666666666666,0.0,United Kingdom
16114,171,1,135.75000000000003,3,1,1,311,5,1,135.75000000000003,365.25,135.75000000000003,8,43,5.375,0.0,United Kingdom
16115,10,12,2575.14,5,5,4,554,14,564,214.595,7.7712765957446805,2575.14,230,1601,3.7406542056074765,0.5887850467289719,United Kingdom
16116,212,1,612.78,2,1,3,213,6,1,612.78,365.25,612.78,34,248,7.294117647058823,0.0,United Kingdom
16117,190,3,654.4,2,3,3,233,8,401,218.13333333333333,2.732543640897756,654.4000000000001,64,321,3.606741573033708,0.0,United Kingdom
16118,653,1,4367.77,1,1,5,115,7,1,4367.77,365.25,4367.77,41,2835,69.14634146341463,0.0,United Kingdom
16119,8,8,1720.81,5,5,4,554,14,715,215.10125,4.0867132867132865,1720.8099999999997,37,811,15.018518518518519,0.16666666666666666,United Kingdom
16120,59,6,3056.91,4,4,5,445,13,362,509.48499999999996,6.053867403314917,3056.9099999999994,84,2205,23.210526315789473,0.0,United Kingdom
16121,57,5,1477.09,4,4,4,444,12,508,295.418,3.59498031496063,1477.09,256,897,2.498607242339833,0.6155988857938719,United Kingdom
16122,73,6,1003.74,3,4,3,343,10,352,167.29,6.2258522727272725,1003.74,28,1398,21.84375,0.125,United Kingdom
16123,52,1,307.78000000000003,4,1,2,412,7,1,307.78000000000003,365.25,307.78000000000003,16,170,10.625,0.0,United Kingdom
